transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
664c0979-69ff-436d,b9807a0a-d6b7-4329,2022-11-02 17:11:51,9864.08,QAR,payment,telephone,Target,Electronics,Qatar,Al Khor,False
c9384d3b-e92c-4d0a,56e5b049-63ed-46eb,2023-09-03 04:32:18,8866.45,USD,refund,mail,BigBasket,Home & Garden,United States,Seattle,False
d0001142-5789-4e31,ad71e8b3-c621-4375,2023-11-13 07:53:17,9063.9,AED,deposit,telephone,BigBasket,Health & Beauty,UAE,Abu Dhabi,False
189fb40d-388f-4b71,01cabc6d-6a38-4d20,2023-02-14 19:42:06,5113.32,GBP,transfer,online,Lazada,Fashion,United Kingdom,Bristol,False
7356bc6b-03fe-4e00,a5638fd2-ae00-4c8e,2022-09-12 22:19:10,5819.01,EUR,withdrawal,online,Mediamarkt,Fashion,Germany,Leipzig,False
01d2cbbd-8184-477f,19d00490-fd90-4fb6,2023-12-06 19:06:34,1662.45,USD,payment,mobile,Temu,Sports & Outdoors,United States,Seattle,False
5342c993-eb68-414e,f1d31778-6f30-4232,2023-09-20 18:28:37,6485.22,EUR,transfer,mobile,Uniqlo,Sports & Outdoors,Germany,Düsseldorf,False
b11c673e-4401-4718,133093b1-ac6b-45fb,2024-05-04 02:42:25,3029.21,JPY,deposit,mail,Allegro,Electronics,Japan,Sapporo,False
1746b1d5-4af1-42d6,90f2043c-2dc9-4a38,2022-08-19 09:48:26,2006.54,USD,deposit,mail,Temu,Home & Garden,United States,Seattle,True
0b966d81-6dbe-482d,b7a5e763-eeba-4fb1,2022-12-06 16:30:45,3056.94,AED,deposit,mobile,Target,Home & Garden,UAE,Ajman,False
524fb4d5-1899-42d0,86f44367-64ee-4c4c,2024-08-09 05:23:25,7689.65,AED,purchase,in-branch,Temu,Electronics,UAE,Al Ain,False
72f37eca-8fdc-4899,ba750525-b608-447f,2024-06-13 15:26:12,6859.38,GBP,deposit,ATM,Temu,Home & Garden,United Kingdom,Sheffield,False
258ad421-137e-485b,c4e578b9-95f2-42e1,2022-11-13 16:07:48,7709.22,JPY,withdrawal,in-branch,Lazada,Sports & Outdoors,Japan,Osaka,False
2829d252-4939-4c6a,7b9be57d-7518-4925,2022-11-07 09:56:49,84.94,JPY,transfer,ATM,Target,Home & Garden,Japan,Osaka,False
80dfb708-70c3-4381,99785b39-0143-4275,2023-10-21 04:13:27,7730.89,QAR,deposit,ATM,Target,Health & Beauty,Qatar,Al Rayyan,False
b1bcc7c6-b17f-437b,129acd8b-b632-4669,2023-06-10 17:07:30,9942.36,GBP,withdrawal,in-branch,Uniqlo,Health & Beauty,United Kingdom,Edinburgh,False
eb34a893-9cd3-4dc7,6b81cddd-ac58-4808,2023-10-11 05:59:26,3209.84,INR,withdrawal,in-branch,Mediamarkt,Electronics,India,Jaipur,False
c42f91d7-82eb-4b41,3c486e2b-2f1b-4191,2022-09-19 19:16:30,6011.72,USD,purchase,in-branch,Target,Electronics,United States,Seattle,False
5ba9ff40-7ce9-4737,e24c5ab9-330a-43be,2023-12-14 05:21:45,8524.42,GBP,withdrawal,telephone,Zalando,Electronics,United Kingdom,Sheffield,False
b3e51e27-ca2d-4233,12119924-25fe-4d6b,2023-06-07 08:56:57,5886.54,QAR,withdrawal,ATM,Rakuten,Sports & Outdoors,Qatar,Al Khor,False
a6093c42-0aa4-4da1,533e1f81-07c9-40ed,2024-05-12 01:10:57,4519.87,EUR,withdrawal,ATM,Lazada,Fashion,Germany,Nuremberg,False
2618046f-c727-40f5,4fad3c47-c4a0-4afa,2023-12-31 19:11:26,9941.52,JPY,withdrawal,telephone,Uniqlo,Fashion,Japan,Tokyo,False
c56ecc47-3b48-4e6f,413f4fb0-89a2-462d,2023-11-21 07:22:35,6503.17,INR,deposit,mobile,Saturn,Health & Beauty,India,Lucknow,False
f8f2bc27-dbf9-4eb6,ef84f10a-870f-4433,2024-07-30 01:05:03,6358.07,INR,purchase,mail,ASOS,Electronics,India,Kolkata,False
88a0d937-5d74-4c19,4c09b459-1248-49b3,2024-07-02 18:12:22,95.12,USD,withdrawal,mobile,Allegro,Electronics,United States,Seattle,False
2219c632-33d3-4d25,73281167-afb5-42e4,2023-12-17 16:54:54,3389.0,JPY,deposit,telephone,eBay,Health & Beauty,Japan,Tokyo,False
85c224ea-8e1c-4bf4,ab98189d-234e-4cfe,2024-01-31 20:45:51,8236.37,GBP,payment,mobile,Rakuten,Electronics,United Kingdom,Bristol,False
19e6e047-e709-422f,0f3158e6-0e2e-425e,2023-08-26 00:04:41,7884.93,GBP,purchase,mobile,Lazada,Sports & Outdoors,United Kingdom,Leeds,False
4fd936d6-7763-4563,c1c50c55-31a2-443e,2023-03-11 13:26:07,8375.04,AED,deposit,telephone,Uniqlo,Electronics,UAE,Dubai,False
ddfef42c-5c8d-414c,27ccac34-2c8b-4538,2023-09-19 08:53:45,9919.35,EUR,payment,in-branch,eBay,Health & Beauty,Germany,Stuttgart,False
b79c6856-bd48-447d,55f782f8-1ef1-407c,2023-11-17 08:14:38,222.99,AED,withdrawal,in-branch,Mediamarkt,Electronics,UAE,Sharjah,False
a1ca634b-9aae-4cc4,e67bbc62-4f14-4c85,2024-01-16 10:07:47,8478.33,QAR,withdrawal,telephone,eBay,Electronics,Qatar,Umm Salal,False
fe1049e2-7af1-48a3,2b0f9654-1473-4619,2024-05-22 17:50:56,2469.4,INR,payment,mail,Target,Fashion,India,Lucknow,False
1eac633e-bd38-4a81,0b2271c8-727a-4f41,2022-10-19 13:38:57,3497.91,INR,refund,in-branch,Mediamarkt,Home & Garden,India,Pune,False
c7ea23c0-5186-46b8,b918d89c-cf6c-4992,2022-11-04 10:15:05,7208.35,GBP,transfer,in-branch,Mediamarkt,Fashion,United Kingdom,Edinburgh,False
e5fd8be0-480d-4bce,1321d1e7-8420-4bf0,2024-04-16 03:27:44,7460.98,JPY,refund,online,Uniqlo,Electronics,Japan,Osaka,False
1458a032-bde0-443c,ce7ca702-e8db-4f7d,2024-04-26 19:57:58,4776.02,AED,transfer,mail,Saturn,Sports & Outdoors,UAE,Al Ain,False
19adfd27-1fee-43e3,12119924-25fe-4d6b,2024-06-15 21:48:15,8739.31,QAR,refund,mobile,Saturn,Electronics,Qatar,Doha,False
4e04dcf9-8284-490e,8fd81d5b-125c-4cb9,2023-08-23 14:17:04,6336.51,JPY,payment,in-branch,eBay,Sports & Outdoors,Japan,Sapporo,False
d48296be-2989-4252,604150fe-6ea2-42c5,2022-11-08 01:37:36,3672.21,USD,deposit,in-branch,Rakuten,Health & Beauty,United States,Dallas,False
8186f86f-15fe-4fae,9d109d71-8678-4feb,2022-08-22 22:24:54,7590.68,QAR,payment,online,Zalando,Home & Garden,Qatar,Umm Salal,False
047721a5-6c2d-4764,63dd0971-d350-4c06,2023-02-24 16:16:32,4957.94,USD,deposit,mail,Zalando,Electronics,United States,San Francisco,False
af763720-6b8d-4d44,407db1fc-1026-46ba,2022-11-04 19:22:58,3128.07,INR,transfer,online,Zalando,Home & Garden,India,Jaipur,False
fa941aac-396b-420b,6638a143-9a1c-448d,2023-12-27 08:14:48,2324.29,GBP,payment,telephone,Rakuten,Electronics,United Kingdom,Cardiff,False
0ff389d5-9af9-4207,052b1e3b-c451-480a,2023-05-11 06:32:43,3852.89,INR,purchase,ATM,Zalando,Sports & Outdoors,India,Ahmedabad,False
56fc4ce6-0037-4aa7,e2484d2f-f834-4cc3,2023-01-05 17:23:46,4531.4,USD,transfer,online,Allegro,Home & Garden,United States,Dallas,False
86e01c82-f737-4f2c,e513401d-d2e1-4048,2023-04-27 13:29:25,4749.52,JPY,payment,mobile,Temu,Fashion,Japan,Nagoya,False
ee202899-1769-4659,7e644fa4-0275-4d98,2023-01-10 22:10:26,9244.03,AED,deposit,mobile,BigBasket,Electronics,UAE,Abu Dhabi,False
aad0a655-434f-48ea,a9c3a3f2-c2a4-45a6,2023-02-22 23:35:56,5481.19,EUR,withdrawal,online,eBay,Home & Garden,Germany,Stuttgart,False
fc4b4d93-c08d-4ea9,3354a744-73f2-4036,2022-10-01 02:52:50,8512.22,AED,deposit,in-branch,eBay,Sports & Outdoors,UAE,Al Ain,False
fce66497-1016-4b85,36db870d-b7ac-4b40,2023-09-18 04:46:56,6155.24,GBP,transfer,ATM,Temu,Fashion,United Kingdom,Edinburgh,False
f9d46dde-3e2d-424c,09cade72-7230-4223,2023-05-04 04:59:54,1394.15,INR,refund,mail,Rakuten,Electronics,India,Lucknow,False
e514ccb9-a539-47c4,7233a36f-b8a9-4547,2023-12-02 02:07:05,9012.31,USD,transfer,online,ASOS,Fashion,United States,San Francisco,True
7d33332a-0a9c-41ba,e8315780-43d2-47b4,2023-09-22 07:53:47,350.46,AED,withdrawal,online,Zalando,Electronics,UAE,Sharjah,False
09d86b78-e23f-4e65,20c64e70-d593-4515,2022-10-11 10:00:42,5124.59,USD,purchase,in-branch,eBay,Home & Garden,United States,Dallas,False
a35d0dbb-4528-417b,cac105d2-ef46-4d00,2024-04-19 17:41:09,5412.01,GBP,transfer,ATM,Temu,Sports & Outdoors,United Kingdom,Bristol,False
f5211bd3-e0d0-45af,262dd990-4349-4ed5,2023-01-08 05:19:07,7924.41,EUR,refund,in-branch,ASOS,Electronics,Germany,Leipzig,False
aa707b01-8966-480f,c7369e61-358a-453e,2022-12-24 02:12:38,9735.89,JPY,payment,mobile,Uniqlo,Health & Beauty,Japan,Sapporo,False
ec37d4d2-2714-470a,f923de0b-93b5-4bc7,2024-05-10 10:12:36,6390.32,AED,withdrawal,mobile,Mediamarkt,Electronics,UAE,Ajman,False
a3fb8dcd-6282-4a8a,051bbfeb-000d-4d70,2023-05-13 01:49:53,421.74,QAR,purchase,mail,Allegro,Fashion,Qatar,Al Rayyan,False
9e6f7178-4420-42e8,3e9a4635-a882-40cb,2023-12-03 23:22:52,2041.25,EUR,refund,mobile,eBay,Electronics,Germany,Düsseldorf,True
42a996a0-4f96-4159,c4c3e19d-20a6-4861,2022-09-12 20:43:52,8012.23,GBP,withdrawal,in-branch,Target,Sports & Outdoors,United Kingdom,Cardiff,False
35763355-6ccd-44e9,d7562e75-686f-4750,2023-10-18 03:38:56,612.15,INR,payment,in-branch,Uniqlo,Electronics,India,Lucknow,False
3ac33453-8d6e-45bb,e4402130-00f7-46c8,2023-09-05 18:56:49,3228.37,INR,purchase,mail,Rakuten,Electronics,India,Ahmedabad,False
f9e83d80-b303-499d,d3caf67f-5e7d-4482,2023-11-25 16:08:23,3525.06,EUR,payment,mobile,Temu,Electronics,Germany,Leipzig,True
30c6aaeb-0edc-414c,a46a30a9-4df9-462a,2024-08-13 09:56:15,4085.1,EUR,deposit,in-branch,Uniqlo,Home & Garden,Germany,Dresden,False
b6b76fc5-6403-4d5a,4243fdfb-dcec-48ae,2024-06-01 02:49:04,7579.68,INR,refund,telephone,BigBasket,Fashion,India,Pune,False
2b46b234-6f06-4d61,950313ff-bb11-4eb1,2023-11-02 23:18:25,6880.97,JPY,transfer,telephone,eBay,Sports & Outdoors,Japan,Osaka,False
515efc2c-3af4-4e92,39001b0a-8719-47c2,2023-11-26 17:01:56,5899.6,EUR,refund,online,Rakuten,Sports & Outdoors,Germany,Nuremberg,False
5b681a5d-3e56-4dc4,3636a6cc-e8fd-4e30,2024-06-26 12:51:54,6902.23,INR,deposit,telephone,Target,Electronics,India,Lucknow,False
a7de233b-cce3-4885,577b88b4-3d1d-486a,2023-10-28 16:33:38,4137.81,JPY,withdrawal,telephone,eBay,Sports & Outdoors,Japan,Sapporo,False
98c4c40c-0c51-4205,5cb22fa2-f361-4fcf,2023-02-04 10:26:04,9731.68,EUR,transfer,in-branch,Target,Health & Beauty,Germany,Stuttgart,True
5904fd28-ccc1-4d4c,c422f4e8-d382-476a,2022-10-27 04:17:10,8196.5,QAR,deposit,mobile,Lazada,Home & Garden,Qatar,Umm Salal,False
9d580e4d-34b0-431d,ec0a19b6-d3ab-44c7,2022-11-05 16:21:04,4135.8,USD,deposit,mobile,Temu,Electronics,United States,Miami,False
b2617d5a-1ace-450a,d3caf67f-5e7d-4482,2023-09-27 18:45:06,4713.94,EUR,refund,ATM,Saturn,Health & Beauty,Germany,Düsseldorf,False
b60e942a-f392-4568,60df8a8f-dff3-4c4e,2022-11-02 05:21:30,6094.21,INR,transfer,mobile,Zalando,Electronics,India,Pune,False
9b419637-8580-429c,6acca942-74f4-4163,2023-01-09 08:00:45,2608.83,JPY,withdrawal,mobile,BigBasket,Fashion,Japan,Sapporo,True
d829c9cd-07c8-492c,aff03394-4bfe-4c1c,2024-03-09 17:17:49,3701.48,AED,withdrawal,ATM,ASOS,Home & Garden,UAE,Abu Dhabi,False
462c241e-6c8a-460c,43198d95-fa9a-440e,2024-07-15 06:04:36,8106.54,GBP,deposit,telephone,BigBasket,Sports & Outdoors,United Kingdom,Edinburgh,False
b10fa8e0-2c22-4a4f,adc6da38-3c99-4dae,2023-02-28 04:23:33,2451.8,GBP,withdrawal,online,Mediamarkt,Sports & Outdoors,United Kingdom,Edinburgh,False
eb4733b8-306a-4839,b2b48e7e-a0d8-4797,2023-05-06 05:50:01,8055.54,USD,withdrawal,mail,ASOS,Electronics,United States,Dallas,False
eb447b8e-d45c-48ba,60df8a8f-dff3-4c4e,2023-08-11 05:21:06,4096.27,INR,refund,online,Temu,Home & Garden,India,Jaipur,False
46362e2a-8c68-42be,70c90437-6f47-4d9e,2022-11-21 13:54:42,4984.17,USD,refund,mobile,eBay,Electronics,United States,Dallas,False
e8af73e4-574b-4e6f,01cabc6d-6a38-4d20,2023-01-20 00:13:11,7669.02,GBP,transfer,mail,Mediamarkt,Fashion,United Kingdom,Cardiff,False
f1b5c272-4932-403e,4ca9fcc3-63ff-47bd,2022-10-19 14:27:54,7489.3,USD,payment,ATM,eBay,Fashion,United States,Miami,False
cf7b86df-69b2-4576,8c3f07ef-c434-4dea,2023-04-21 03:51:17,951.89,JPY,deposit,in-branch,Temu,Fashion,Japan,Tokyo,False
27d25c29-489b-4ac2,e513401d-d2e1-4048,2024-04-17 21:23:07,4306.93,JPY,transfer,mail,Rakuten,Home & Garden,Japan,Osaka,False
a2368c6e-296a-434f,dd46044d-7515-4271,2023-09-16 05:00:27,1764.02,INR,deposit,telephone,Zalando,Health & Beauty,India,Jaipur,False
4a3bdb0d-dfd2-4191,2f710dbb-d107-4832,2023-03-23 06:13:52,2673.19,AED,deposit,in-branch,Rakuten,Electronics,UAE,Al Ain,False
adcda62e-1cd3-4722,24331fc0-7453-4633,2023-11-24 09:36:06,6251.81,GBP,deposit,in-branch,Target,Electronics,United Kingdom,Leeds,False
e80d06a8-9ae6-4f99,314dd6c9-3530-4eaf,2023-07-30 18:01:30,5309.52,GBP,transfer,mobile,BigBasket,Sports & Outdoors,United Kingdom,Sheffield,True
4a69278d-af14-4411,b5a7e916-0374-4869,2024-07-16 10:18:44,2080.74,INR,payment,mobile,ASOS,Health & Beauty,India,Pune,False
57a38aba-74aa-479c,0f18cbd5-d09b-4840,2023-10-25 01:52:55,2950.51,USD,withdrawal,telephone,eBay,Electronics,United States,Boston,False
aa4a221b-10ff-41a5,e055f579-9991-475a,2024-05-04 01:44:24,4315.9,INR,deposit,in-branch,Zalando,Fashion,India,Kolkata,False
fa0b9e32-f88a-406c,9f35d1fb-ccd4-4547,2023-06-14 18:06:55,9610.95,INR,withdrawal,mobile,Temu,Home & Garden,India,Ahmedabad,False
6643c024-6399-4f9c,1ca421e6-4c59-49c0,2022-09-09 22:18:42,5558.49,GBP,deposit,ATM,Saturn,Health & Beauty,United Kingdom,Sheffield,False
2ec60a14-643a-4fe4,c8f8af06-a668-4919,2022-08-18 23:10:46,892.94,GBP,deposit,telephone,Mediamarkt,Fashion,United Kingdom,Edinburgh,False
7f438706-3252-4ad9,6f33ac1a-b8ea-46c6,2023-10-04 07:28:47,889.35,GBP,purchase,online,Rakuten,Home & Garden,United Kingdom,Cardiff,False
004e2674-9e4b-49e1,ec949c5e-d90e-481e,2022-09-08 23:48:18,6972.21,GBP,withdrawal,ATM,Uniqlo,Electronics,United Kingdom,Bristol,False
6a6391de-7770-4a83,c27d7b5d-e29c-4323,2022-09-21 11:45:02,8322.78,AED,transfer,online,Target,Health & Beauty,UAE,Abu Dhabi,False
07d5ecd9-e094-450e,09cade72-7230-4223,2023-07-22 01:56:13,6287.05,INR,payment,mobile,Saturn,Sports & Outdoors,India,Jaipur,False
af6e80a9-ce2f-4bcf,c422f4e8-d382-476a,2023-08-07 15:07:19,6440.24,QAR,refund,online,Mediamarkt,Electronics,Qatar,Doha,False
c0e4afd0-60e4-4acd,b5f76f8d-e9dc-4bb4,2023-04-12 18:49:30,1901.06,JPY,payment,ATM,Allegro,Health & Beauty,Japan,Osaka,False
95c2551a-7454-457e,8db50b08-d3f1-4ed3,2022-10-19 07:03:41,6264.56,GBP,deposit,in-branch,Temu,Fashion,United Kingdom,Sheffield,False
36ed65be-10f6-41fa,d2e4ea86-062d-4dd1,2024-06-30 21:26:59,7064.99,QAR,deposit,ATM,BigBasket,Home & Garden,Qatar,Al Rayyan,False
f08a0bea-4692-4067,ac31041b-0499-42b4,2024-01-11 08:15:01,1185.97,USD,refund,in-branch,ASOS,Sports & Outdoors,United States,Boston,False
40f37225-ab8a-44be,e02c00d9-8db7-4d0a,2023-01-02 14:19:36,8662.16,QAR,refund,telephone,Temu,Fashion,Qatar,Umm Salal,False
169e222f-5571-494b,e513401d-d2e1-4048,2023-06-30 13:23:52,1489.5,JPY,transfer,mobile,Rakuten,Electronics,Japan,Nagoya,False
b801384b-0c39-493d,ce43a0f8-a102-42a5,2023-07-24 03:51:38,4207.14,INR,payment,mail,Saturn,Health & Beauty,India,Lucknow,False
a6d0e522-34e1-47e3,9038815e-5bb5-4e4d,2023-04-19 17:07:48,5501.25,INR,transfer,telephone,Temu,Sports & Outdoors,India,Ahmedabad,False
c9398ce2-19fd-4c34,ad71e8b3-c621-4375,2024-05-23 19:23:56,298.17,AED,refund,mail,ASOS,Electronics,UAE,Ajman,False
bce5f1cc-9cbd-40c2,e8193dab-5008-45ff,2024-05-10 13:11:46,6535.96,INR,purchase,mobile,BigBasket,Fashion,India,Ahmedabad,False
b0001188-313d-42d6,47ba10d1-a621-4789,2023-03-09 08:34:10,9879.53,INR,payment,online,Allegro,Electronics,India,Lucknow,False
d41015cf-b352-4255,3617b15c-03f3-4054,2023-11-22 14:26:22,2767.52,GBP,withdrawal,in-branch,BigBasket,Home & Garden,United Kingdom,Leeds,False
3706a0a3-8977-4f15,9bdf7af1-7597-4706,2023-12-09 08:59:57,7279.97,EUR,deposit,in-branch,Temu,Sports & Outdoors,Germany,Dresden,False
e0d71a15-11dd-499f,fe33904a-4747-4e23,2023-10-28 08:21:10,8237.92,JPY,purchase,online,Saturn,Home & Garden,Japan,Nagoya,False
2947aee5-bc77-4b19,fa4747d7-9276-49d3,2022-12-12 00:08:35,15.28,QAR,transfer,online,ASOS,Sports & Outdoors,Qatar,Al Khor,False
2adad7bc-d6bc-480d,5621b631-0f6a-4b5a,2023-10-12 06:12:41,9670.3,QAR,refund,mobile,eBay,Health & Beauty,Qatar,Umm Salal,False
1bb195a4-d5e5-4dc8,d27cbfe6-c2ee-40c7,2023-12-13 01:47:27,9324.7,USD,purchase,mail,Rakuten,Health & Beauty,United States,Miami,False
39046827-df9c-4697,ee32493b-3756-4aa6,2022-11-15 21:31:11,4614.85,GBP,transfer,online,Target,Sports & Outdoors,United Kingdom,Cardiff,False
aa790ae2-6404-4ce3,d8a78e18-91ec-4106,2022-09-14 01:21:28,3024.92,EUR,deposit,in-branch,Target,Health & Beauty,Germany,Stuttgart,False
639137c3-4673-4f13,aa31e9ce-52aa-4500,2024-02-24 02:38:22,9216.86,AED,purchase,ATM,Saturn,Electronics,UAE,Al Ain,False
a176b1cf-bdd8-41f7,b847f5fd-6575-49b1,2023-01-28 23:45:04,3642.39,INR,transfer,ATM,Temu,Health & Beauty,India,Ahmedabad,False
728dc6e9-d35d-4552,c066255d-4802-4c9e,2024-01-25 21:00:24,7580.85,INR,refund,online,Mediamarkt,Health & Beauty,India,Jaipur,False
84f6912a-771e-4e8e,150be8b4-f589-4082,2022-09-17 20:42:16,2174.15,JPY,deposit,in-branch,Lazada,Health & Beauty,Japan,Tokyo,True
574d4cae-865b-4307,c650bdd7-40cc-424d,2024-05-03 08:26:51,7241.22,GBP,withdrawal,mail,eBay,Electronics,United Kingdom,Edinburgh,True
17ecdc31-d29c-43da,335a776c-f54c-4556,2023-09-26 11:55:50,4128.28,QAR,refund,mobile,Saturn,Home & Garden,Qatar,Al Khor,False
6e5b4f1e-ab12-400a,0d61ce02-36bb-4645,2024-04-25 23:02:44,7077.61,INR,purchase,online,eBay,Home & Garden,India,Ahmedabad,False
dd4786af-94b0-4f17,6badc906-61cf-4246,2022-10-20 21:04:24,3611.44,AED,purchase,mobile,Lazada,Electronics,UAE,Abu Dhabi,False
356663b0-96b0-43bd,044f7428-ce9d-4c2a,2022-11-23 14:54:18,4510.34,QAR,purchase,telephone,Rakuten,Fashion,Qatar,Doha,False
a9e6ccaf-ab8f-4641,3230668b-c672-4951,2023-06-27 00:07:30,7006.17,USD,payment,mail,Target,Electronics,United States,Dallas,False
cdb4c2d8-ab75-4231,04fbb160-e146-47f0,2023-10-19 17:29:19,8633.76,GBP,refund,mail,BigBasket,Sports & Outdoors,United Kingdom,Cardiff,True
57dfb83a-83f4-4cba,39f92187-88fa-489c,2024-07-23 15:46:08,9662.04,QAR,refund,in-branch,Allegro,Electronics,Qatar,Al Khor,False
c035c36c-b426-4ba8,6097db27-6d75-4a62,2023-07-04 00:31:42,5660.39,INR,refund,mobile,Lazada,Fashion,India,Jaipur,False
4ff19a7f-41b2-4148,f01ba5e2-174e-4291,2023-02-22 16:10:23,5920.91,JPY,deposit,ATM,Zalando,Health & Beauty,Japan,Tokyo,False
7b9b90a0-0c7d-4faa,3dce47a4-65c7-4777,2023-03-11 06:02:50,5708.47,GBP,purchase,mail,Allegro,Sports & Outdoors,United Kingdom,Bristol,False
441ffa98-fef6-4ed5,7917458f-9be9-4cb6,2022-08-19 23:46:17,8117.5,JPY,payment,mail,Zalando,Sports & Outdoors,Japan,Osaka,False
cf63f320-5bc2-44ad,2f304d0e-ff4c-45b4,2024-05-10 17:06:53,4290.98,QAR,withdrawal,mobile,Temu,Sports & Outdoors,Qatar,Al Wakrah,False
5ac7c154-8fe3-4825,774b30be-1d22-4c5e,2023-10-06 19:43:26,634.78,EUR,deposit,ATM,Allegro,Health & Beauty,Germany,Leipzig,False
03ed4827-bc87-43a4,230c90f8-65a4-47d2,2022-11-08 20:47:39,5672.5,GBP,refund,online,eBay,Health & Beauty,United Kingdom,Sheffield,False
247bbd29-017a-4cd1,5be213a7-9dd9-4b40,2022-08-17 22:55:47,3063.06,USD,withdrawal,telephone,Uniqlo,Electronics,United States,Dallas,False
58371fd6-9dfd-4b01,9aa38c40-d83a-4401,2022-11-25 22:14:23,5428.47,QAR,transfer,mobile,Zalando,Sports & Outdoors,Qatar,Al Wakrah,False
9a9298f9-e624-48ba,05277336-bee5-40c9,2024-02-14 22:06:24,5839.85,USD,withdrawal,ATM,Uniqlo,Fashion,United States,Miami,False
526ae05c-269b-4810,c6dc78fa-178a-4fcf,2022-11-14 13:58:58,5333.68,INR,refund,mobile,Uniqlo,Sports & Outdoors,India,Pune,False
65c12fb6-4d7f-4fc8,76972e4e-41f3-4f46,2024-06-28 01:18:13,5569.42,GBP,withdrawal,ATM,Uniqlo,Health & Beauty,United Kingdom,Bristol,False
7f548364-f0b4-43a4,968ec53a-26c5-4e8e,2023-10-17 23:17:21,360.08,USD,payment,online,BigBasket,Home & Garden,United States,Seattle,False
4fe81d7b-cb4f-4bce,1a626c15-1eab-48c0,2024-04-07 04:28:57,4970.98,JPY,refund,in-branch,BigBasket,Health & Beauty,Japan,Fukuoka,False
d14397d8-0924-4c04,d87a9efa-2eb7-48a2,2024-06-23 10:33:28,7870.36,USD,withdrawal,telephone,Mediamarkt,Health & Beauty,United States,Miami,False
7c431590-f378-48e6,2ec3d63b-14f7-458a,2023-01-11 15:55:54,7727.47,QAR,refund,online,eBay,Fashion,Qatar,Doha,False
cf924302-ccbb-4c95,5a2d4756-7ad8-405e,2024-01-25 15:42:57,157.31,EUR,refund,ATM,Uniqlo,Home & Garden,Germany,Nuremberg,False
1bbaa1c6-1e82-43a1,18abc358-2118-4ff4,2023-07-01 17:35:59,1590.72,GBP,refund,mail,ASOS,Electronics,United Kingdom,Edinburgh,False
80dc0951-ccc2-4839,6141fab0-1afd-4d7f,2023-04-10 09:40:35,9327.84,JPY,withdrawal,telephone,eBay,Fashion,Japan,Nagoya,False
102d6e98-43a3-4f2a,9b1a8cbb-13a9-4e7a,2024-04-18 10:13:32,6552.98,EUR,transfer,in-branch,Temu,Fashion,Germany,Nuremberg,False
f697cbdf-b8c3-4a0a,0b83967c-6e58-428b,2022-10-13 09:55:11,444.39,EUR,withdrawal,ATM,eBay,Health & Beauty,Germany,Dresden,False
766d6d40-ee82-42d5,6abc2294-efd9-4cf6,2024-05-21 02:23:31,2619.98,USD,refund,online,Uniqlo,Electronics,United States,San Francisco,False
9a30d2e5-0a68-40dc,414b5669-6bd7-4e2d,2022-11-19 15:13:40,8992.31,EUR,deposit,online,Lazada,Sports & Outdoors,Germany,Dresden,False
757a07a7-9796-4de0,05bff136-4553-4d0f,2023-03-03 12:01:23,8268.56,INR,withdrawal,mobile,Rakuten,Electronics,India,Pune,True
4465ef2c-6881-4c33,1321d1e7-8420-4bf0,2024-04-05 22:10:25,7108.16,JPY,withdrawal,telephone,ASOS,Fashion,Japan,Fukuoka,False
0d0e8f62-ee0e-4500,cdf1d6ea-6dbd-44b6,2023-02-21 13:16:07,1032.38,INR,refund,in-branch,ASOS,Home & Garden,India,Jaipur,False
d714acd2-3d3b-48cf,7f830c52-f6c4-4f57,2022-12-01 07:46:33,9196.95,USD,purchase,mobile,Rakuten,Home & Garden,United States,San Francisco,False
aff40f48-6400-4597,31a813cc-c593-4407,2023-04-24 20:58:01,7845.35,AED,withdrawal,online,BigBasket,Home & Garden,UAE,Al Ain,True
4b6f4ea0-8da3-4f65,6b037bae-3eaa-4c0b,2022-09-25 07:22:21,9548.63,AED,withdrawal,telephone,ASOS,Health & Beauty,UAE,Ajman,False
4c2b01a8-bb31-4fd8,e4402130-00f7-46c8,2022-09-04 08:40:16,6563.96,INR,transfer,online,Mediamarkt,Electronics,India,Lucknow,False
ff52d4c9-1896-4606,58c9d390-c470-4ec4,2024-06-01 05:13:29,1116.92,JPY,transfer,mail,Allegro,Fashion,Japan,Tokyo,False
934659a9-d9dd-4322,2a3bd922-ff7a-46a9,2023-06-11 02:51:32,872.69,USD,withdrawal,mobile,Saturn,Health & Beauty,United States,Seattle,False
40d408a8-8a66-4046,61f9187c-76fb-44ec,2023-08-27 13:53:08,6042.41,GBP,payment,telephone,Mediamarkt,Electronics,United Kingdom,Cardiff,False
a155a9d5-cf9c-41f0,12bd6559-5f40-4848,2022-09-03 21:54:57,888.01,USD,deposit,mail,ASOS,Fashion,United States,San Francisco,False
7fb6f9e2-eded-4427,c8f8af06-a668-4919,2023-12-11 09:02:48,4543.51,GBP,withdrawal,ATM,Uniqlo,Sports & Outdoors,United Kingdom,Sheffield,False
6fff8564-4b01-4e09,0f0d8ce8-2839-462f,2024-06-07 14:19:49,9434.61,JPY,payment,mail,Zalando,Health & Beauty,Japan,Sapporo,False
8fbef632-33a6-4105,4a4fab7c-d1c3-4d12,2022-09-30 15:18:04,4218.67,GBP,deposit,ATM,BigBasket,Home & Garden,United Kingdom,Bristol,False
